,Title,Price,Link,Rating,Image
0,"Samsung Galaxy S24 Ultra Sensor Clear View Wallet Cover With Full Glue Screen Protector₦ 110,000","₦ 110,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-sensor-clear-view-wallet-cover-with-full-glue-screen-protector-286532206.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/2235682/1.jpg?1266
1,"Samsung Galaxy S24 Ultra Dual SIM - 12GB RAM - 256GB - 5G - Black₦ 1,650,000₦ 1,799,0008%","₦ 1,650,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-dual-sim-12gb-ram-256gb-5g-black-288903990.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9309882/1.jpg?8408
2,"Samsung Galaxy S24 Ultra Dual SIM - 12GB RAM - 512GB - 5G - Black₦ 1,899,0005 out of 5(1)","₦ 1,899,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-dual-sim-12gb-ram-512gb-5g-black-288906915.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/9609882/1.jpg?9517
3,"Samsung Galaxy S24 Ultra 5G Sleek Silicone Protective Back Case₦ 5,000","₦ 5,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-sleek-silicone-protective-back-case-321546497.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/4645123/1.jpg?9030
4,"Samsung Galaxy S24 Ultra 5G - 6.8"" (1TB/12GB) 5000mAh - Grey₦ 2,880,000₦ 3,134,0008%","₦ 2,880,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-1tb12gb-5000mah-grey-291832713.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/7238192/1.jpg?1515
5,"Samsung Galaxy S24 Ultra 6.8'' 12GB  512GB ROM Dual Sim 5G - Black₦ 1,850,000","₦ 1,850,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-6.8-12gb-512gb-rom-dual-sim-5g-black-291080079.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/0080192/1.jpg?4833
6,"Samsung Galaxy S24 Plus Dual SIM - 12GB RAM - 256GB - 5G - Black₦ 1,350,000","₦ 1,350,000",https://www.jumia.com.ng/samsung-galaxy-s24-plus-dual-sim-12gb-ram-256gb-5g-black-288914970.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/9419882/1.jpg?1628
7,"Samsung 45W USB Type-C To Type-C Super Fast Original Charger For  Redmi Xiaomi, Redmi, Samsung Note 10 S20/ S20 Ultra 5G S21 FE/ S21/S22/S23/S24 Ultra 5G, LG, Pixel,(WHITE)₦ 6,799₦ 29,00077%4.2 out of 5(134)","₦ 6,799",https://www.jumia.com.ng/samsung-45w-usb-type-c-to-type-c-super-fast-original-charger-for-redmi-xiaomi-redmi-samsung-note-10-s20-s20-ultra-5g-s21-fe-s21s22s23s24-ultra-5g-lg-pixelwhite-237224311.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/3422732/1.jpg?0275
8,"Samsung Galaxy S24 Ultra Sensor Clear View Wallet Cover₦ 120,000","₦ 120,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-sensor-clear-view-wallet-cover-283293466.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/4392382/1.jpg?8259
9,"Samsung Galaxy S24 Ultra 5G Sleek Silicone Protective Back Case₦ 5,000","₦ 5,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-sleek-silicone-protective-back-case-321546404.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/4645123/1.jpg?9049
10,"Samsung Galaxy S24 Ultra Sensor S-View Wallet Case - Black₦ 95,000","₦ 95,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-sensor-s-view-wallet-case-black-286532195.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/1235682/1.jpg?1144
11,"Samsung Galaxy S24 Ultra Silicone Back Case - Black₦ 7,0004.3 out of 5(3)","₦ 7,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-silicone-back-case-black-288803855.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/8308882/1.jpg?6427
12,"Samsung Galaxy S24  Dual SIM - 8GB RAM - 256GB - 5G - Black₦ 1,199,000","₦ 1,199,000",https://www.jumia.com.ng/samsung-galaxy-s24-dual-sim-8gb-ram-256gb-5g-black-288916995.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/9619882/1.jpg?2580
13,"Samsung Galaxy S24 Ultra Sensor S-View Wallet Case & Full Glue Tempered Glass Screen Guard₦ 128,000","₦ 128,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-sensor-s-view-wallet-case-full-glue-tempered-glass-screen-guard-290530158.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/1035092/1.jpg?9682
14,"Samsung Galaxy S24 Plus Dual SIM - 12GB RAM - 512GB - 5G - Black₦ 1,450,000","₦ 1,450,000",https://www.jumia.com.ng/samsung-galaxy-s24-plus-dual-sim-12gb-ram-512gb-5g-black-297754349.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/3457792/1.jpg?2472
15,"Samsung Galaxy S24 Ultra Dual - 12GB RAM /256GB - 5G - Black₦ 1,690,000₦ 3,500,00052%","₦ 1,690,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-dual-12gb-ram-256gb-5g-black-317498353.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/3894713/1.jpg?9594
16,"Samsung Galaxy S24 Ultra 5G - 6.8"" (1TB/12GB) 5000mAh - Grey₦ 2,885,000₦ 3,134,0008%","₦ 2,885,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-1tb12gb-5000mah-grey-291832561.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/5238192/1.jpg?1145
17,"Samsung Galaxy S24 Ultra 5G - 6.8"" (256GB/12GB) 5000mAh - Grey₦ 1,450,000","₦ 1,450,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-256gb12gb-5000mah-grey-323571504.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/5175323/1.jpg?2169
18,"Shipped from abroadCase For Samsung Galaxy S24 Ultra, Smart View Window Flip Stand Cover PU Leather Protective Case For Samsung Galaxy S24 Ultra₦ 14,400₦ 28,30049%","₦ 14,400",https://www.jumia.com.ng/generic-case-for-samsung-galaxy-s24-ultra-smart-view-window-flip-stand-cover-pu-leather-protective-case-for-samsung-galaxy-s24-ultra-280750078.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/0057082/1.jpg?1820
19,"Shipped from abroadGalaxy S24 Ultra Case, Thin Slim Folio Flip Leather Magnetic Closure Case Cover For Samsung Galaxy S24 Ultra₦ 14,400₦ 28,30049%5 out of 5(1)","₦ 14,400",https://www.jumia.com.ng/generic-galaxy-s24-ultra-case-thin-slim-folio-flip-leather-magnetic-closure-case-cover-for-samsung-galaxy-s24-ultra-280750152.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/1057082/1.jpg?1815
20,"Shipped from abroadGalaxy S24 Ultra Case, Thin Slim Folio Flip Leather Magnetic Closure Case Cover For Samsung Galaxy S24 Ultra₦ 14,400₦ 28,30049%","₦ 14,400",https://www.jumia.com.ng/generic-galaxy-s24-ultra-case-thin-slim-folio-flip-leather-magnetic-closure-case-cover-for-samsung-galaxy-s24-ultra-280750155.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/1057082/1.jpg?1813
21,"Shipped from abroadFull Body Protective Shell for Samsung Galaxy S24 A15 A05 A05S Ultra Plus 9 Card Slots Non-slip Covers Retro Magnetic Case₦ 11,500₦ 17,25033%","₦ 11,500",https://www.jumia.com.ng/generic-full-body-protective-shell-for-samsung-galaxy-s24-a15-a05-a05s-ultra-plus-9-card-slots-non-slip-covers-retro-magnetic-case-272884264.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/2488272/1.jpg?4982
22,"Samsung Galaxy S24 Ultra Sensor S-View Wallet Case - Black₦ 125,000","₦ 125,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-sensor-s-view-wallet-case-black-283294285.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/2492382/1.jpg?9536
23,"Shipped from abroadSimplicity Shell for Samsung Galaxy A15 A35 A55 S24 Ultra A 15 35 55 S24Ultra 5G Carbon Fibre Case Convenient Phone Holder Cover₦ 20,040₦ 25,05020%","₦ 20,040",https://www.jumia.com.ng/generic-simplicity-shell-for-samsung-galaxy-a15-a35-a55-s24-ultra-a-15-35-55-s24ultra-5g-carbon-fibre-case-convenient-phone-holder-cover-292140332.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/3041292/1.jpg?0818
24,"Shipped from abroadGalaxy S24 Ultra Case, Thin Slim Folio Flip Leather Magnetic Closure Case Cover For Samsung Galaxy S24 Ultra₦ 14,400₦ 28,30049%","₦ 14,400",https://www.jumia.com.ng/generic-galaxy-s24-ultra-case-thin-slim-folio-flip-leather-magnetic-closure-case-cover-for-samsung-galaxy-s24-ultra-280750171.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/1057082/1.jpg?1812
25,"Samsung Galaxy S24 Ultra Full Glue Tempered Glass Protector₦ 12,0005 out of 5(1)","₦ 12,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-full-glue-tempered-glass-protector-286532029.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/0235682/1.jpg?0371
26,"Samsung Galaxy S24 Ultra 5G Strong Solid Edges Transparent Back Case₦ 2,400₦ 8,00070%","₦ 2,400",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-strong-solid-edges-transparent-back-case-350430270.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/2034053/1.jpg?9670
27,"Shipped from abroadLiquid Silicone Phone Case-For Samsung Galaxy S24 Ultra 5G₦ 8,938 - ₦ 9,202₦ 12,774 - ₦ 13,15730%","₦ 8,938 - ₦ 9,202",https://www.jumia.com.ng/generic-liquid-silicone-phone-case-for-samsung-galaxy-s24-ultra-5g-275215193.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/1512572/1.jpg?0768
28,"Anti fingerprint anti-fall case for Samsung Galaxy S23 fe S24 xcover7 Ultra Plus housing card slot flip cover stand holder shell₦ 12,191₦ 20,04039%","₦ 12,191",https://www.jumia.com.ng/generic-anti-fingerprint-anti-fall-case-for-samsung-galaxy-s23-fe-s24-xcover7-ultra-plus-housing-card-slot-flip-cover-stand-holder-shell-299070675.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/6070992/1.jpg?1419
29,"Full Coverage Case-For Samsung Galaxy S24 Ultra 5G₦ 21,683 - ₦ 22,197₦ 30,988 - ₦ 31,72330%","₦ 21,683 - ₦ 22,197",https://www.jumia.com.ng/generic-full-coverage-case-for-samsung-galaxy-s24-ultra-5g-275228727.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/7822572/1.jpg?6289
30,"Shipped from abroadSamsung Galaxy S24+ S24 Plus S9260 5G Dual 12+512G GRAY₦ 1,350,000₦ 1,937,00030%","₦ 1,350,000",https://www.jumia.com.ng/samsung-galaxy-s24-s24-plus-s9260-5g-dual-12512g-gray-296505994.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/9505692/1.jpg?5221
31,"Samsung Galaxy S24 Ultra 5G - 6.8"" (1TB/12GB) 5000mAh - Yellow₦ 2,880,000₦ 3,134,0008%","₦ 2,880,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-1tb12gb-5000mah-yellow-291832763.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/7238192/1.jpg?1515
32,"Samsung Galaxy S24 5G - 6.2"" (256GB/8GB) Single Sim - Black₦ 950,000","₦ 950,000",https://www.jumia.com.ng/samsung-galaxy-s24-5g-6.2-256gb8gb-single-sim-black-340467725.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/7764043/1.jpg?6042
33,"Samsung GALAXY S24 ULTRA FULL GLUE SCREEN GUARD PROTECTOR₦ 12,0004.6 out of 5(5)","₦ 12,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-full-glue-screen-guard-protector-285461415.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/4164582/1.jpg?9186
34,"Samsung Galaxy S24 Ultra 5G - 6.8"" (1TB/12GB) 5000mAh - Purple₦ 2,880,000₦ 3,134,0008%","₦ 2,880,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-1tb12gb-5000mah-purple-291832667.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/6238192/1.jpg?1516
35,"Samsung Galaxy S24 Ultra 5G - 6.8"" (1TB/12GB) 5000mAh - Black₦ 2,885,000₦ 3,134,0008%","₦ 2,885,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-1tb12gb-5000mah-black-291832559.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/5238192/1.jpg?1145
36,"Samsung Galaxy S24 Plus 6.7"" 12GB 512GB ROM  5G Dual SIM - Gray₦ 1,450,000","₦ 1,450,000",https://www.jumia.com.ng/samsung-galaxy-s24-plus-6.7-12gb-512gb-rom-5g-dual-sim-gray-350758061.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/0857053/1.jpg?8428
37,"Samsung Galaxy S24 Ultra 5G - 6.8"" (1TB/12GB) 5000mAh - Black₦ 2,880,000₦ 3,134,0008%","₦ 2,880,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-1tb12gb-5000mah-black-291832605.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/6238192/1.jpg?1517
38,"Samsung Galaxy S24+ 5G - 6.7"" (512GB/12GB) Dual SIM, 4900mAh - Grey₦ 1,948,000₦ 2,123,0008%","₦ 1,948,000",https://www.jumia.com.ng/samsung-galaxy-s24-5g-6.7-512gb12gb-dual-sim-4900mah-grey-291660631.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/6066192/1.jpg?7220
39,"Samsung Galaxy S24 Ultra Dual SIM - 12GB/256GB -GRAY₦ 1,550,200₦ 3,000,00048%","₦ 1,550,200",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-dual-sim-12gb256gb-gray-294252018.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/0252492/1.jpg?3062
40,"Samsung Galaxy S24 Ultra 5G - 6.8"" (1TB/12GB) 5000mAh - Purple₦ 2,885,000₦ 3,134,0008%","₦ 2,885,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-1tb12gb-5000mah-purple-291832567.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/5238192/1.jpg?1518
41,"Samsung Galaxy S24 Ultra Dual SIM - 12GB RAM - 256GB - 5G - GREY₦ 1,438,700₦ 3,000,00052%","₦ 1,438,700",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-dual-sim-12gb-ram-256gb-5g-grey-339373563.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/5373933/1.jpg?7055
42,"Shipped from abroadGalaxy S24 Ultra Case, Thin Slim Folio Flip Leather Magnetic Closure Case Cover For Samsung Galaxy S24 Ultra₦ 14,400₦ 28,30049%","₦ 14,400",https://www.jumia.com.ng/generic-galaxy-s24-ultra-case-thin-slim-folio-flip-leather-magnetic-closure-case-cover-for-samsung-galaxy-s24-ultra-280750169.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/1057082/1.jpg?1812
43,"Shipped from abroadAnti-fall shell for Samsung Galaxy A15 A35 A55 S24 Ultra A 15 35 55 S24Ultra 5G Carbon Fibre Case Multifunction Anti-fall Cover₦ 20,040₦ 25,05020%","₦ 20,040",https://www.jumia.com.ng/generic-anti-fall-shell-for-samsung-galaxy-a15-a35-a55-s24-ultra-a-15-35-55-s24ultra-5g-carbon-fibre-case-multifunction-anti-fall-cover-292147255.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/2741292/1.jpg?9174
44,"Samsung Galaxy S24 Plus - 6.7"" (256GB/12GB) Single Sim 5G - Black₦ 1,100,000","₦ 1,100,000",https://www.jumia.com.ng/samsung-galaxy-s24-plus-6.7-256gb12gb-single-sim-5g-black-342568405.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/4865243/1.jpg?1524
45,"Shipped from abroadMagnetic clasp cover for Samsung Galaxy A35 A55 S24 xcover7 Plus Ultra 5G business screen protection shell skin feel cases₦ 5,880₦ 9,60039%","₦ 5,880",https://www.jumia.com.ng/generic-magnetic-clasp-cover-for-samsung-galaxy-a35-a55-s24-xcover7-plus-ultra-5g-business-screen-protection-shell-skin-feel-cases-317991316.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/3199713/1.jpg?4385
46,"Shipped from abroadGalaxy S24 Case, Thin Slim Folio Flip Leather Magnetic Closure Case Cover For Samsung Galaxy S24₦ 14,400₦ 28,30049%","₦ 14,400",https://www.jumia.com.ng/generic-galaxy-s24-case-thin-slim-folio-flip-leather-magnetic-closure-case-cover-for-samsung-galaxy-s24-280750102.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/1057082/1.jpg?1818
47,"Samsung Galaxy S24 Ultra 5G Pure Sleek Silicone Protective Back Case₦ 5,000₦ 7,00029%4 out of 5(2)","₦ 5,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-pure-sleek-silicone-protective-back-case-289767578.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/5767982/1.jpg?0824
48,"Shipped from abroadAnti-fall Carbon Fibre phone cover for Samsung Galaxy a05s A15 S24 Ultra Plus phone shell solid color flip cover protection case₦ 20,040₦ 25,05020%","₦ 20,040",https://www.jumia.com.ng/generic-anti-fall-carbon-fibre-phone-cover-for-samsung-galaxy-a05s-a15-s24-ultra-plus-phone-shell-solid-color-flip-cover-protection-case-295075857.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/8570592/1.jpg?7591
49,"Samsung Galaxy S24 Ultra 5G - Black, 12GB + 512GB, Unlocked₦ 1,710,000₦ 2,000,00015%","₦ 1,710,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-black-12gb-512gb-unlocked-318303599.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/5303813/1.jpg?1945
50,"Samsung Galaxy S24 Ultra 5G Pure Sleek Silicone Protective Back Case₦ 5,000₦ 7,00029%5 out of 5(2)","₦ 5,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-pure-sleek-silicone-protective-back-case-289767584.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/5767982/1.jpg?0824
51,"Shipped from abroadLeather Smart Flip Case Cover For Samsung Galaxy S24 Ultra₦ 132,000","₦ 132,000",https://www.jumia.com.ng/generic-leather-smart-flip-case-cover-for-samsung-galaxy-s24-ultra-320041810.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/8140023/1.jpg?5490
52,"Shipped from abroadAnti fingerprint anti-fall case for Samsung Galaxy S23 fe S24 xcover7 Ultra Plus housing card slot flip cover stand holder shell₦ 12,191₦ 20,04039%","₦ 12,191",https://www.jumia.com.ng/generic-anti-fingerprint-anti-fall-case-for-samsung-galaxy-s23-fe-s24-xcover7-ultra-plus-housing-card-slot-flip-cover-stand-holder-shell-299087786.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/7780992/1.jpg?9951
53,"Shipped from abroadLiquid Silicone Phone CaseFor Samsung Galaxy S24 Ultra 5G₦ 48,384₦ 69,42030%","₦ 48,384",https://www.jumia.com.ng/generic-liquid-silicone-phone-casefor-samsung-galaxy-s24-ultra-5g-320221541.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/5122023/1.jpg?0189
54,"Shipped from abroadfor Samsung Galaxy S24 Ultra Wallet Case Diamond Cover Stand Leather Case Brown₦ 7,056₦ 9,55526%","₦ 7,056",https://www.jumia.com.ng/generic-for-samsung-galaxy-s24-ultra-wallet-case-diamond-cover-stand-leather-case-brown-280279957.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/9972082/1.jpg?8806
55,"Shipped from abroadSamsung Galaxy S24 Ultra S928U 5G 12+512G YELLOW₦ 1,572,900₦ 2,287,50031%","₦ 1,572,900",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-s928u-5g-12512g-yellow-298966426.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/4669892/1.jpg?7479
56,"Shipped from abroadAnti-fall Flip Cover Phone Shell for Samsung Galaxy S23 FE S24 Ultra Plus Phone Cases Pluggable Card Magnetic Buckle Phone Cover₦ 9,185₦ 13,36031%","₦ 9,185",https://www.jumia.com.ng/generic-anti-fall-flip-cover-phone-shell-for-samsung-galaxy-s23-fe-s24-ultra-plus-phone-cases-pluggable-card-magnetic-buckle-phone-cover-301342502.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/5243103/1.jpg?3086
57,"Samsung Galaxy S24 Ultra 5G Solid Smart Window Leather Flip Cover₦ 4,000₦ 7,00043%4.3 out of 5(3)","₦ 4,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-solid-smart-window-leather-flip-cover-288805656.html,,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/6508882/1.jpg?6183
58,"Shipped from abroadAcrylic TPU Phone Case-For Samsung Galaxy S24 Ultra 5G₦ 5,836₦ 8,35030%","₦ 5,836",https://www.jumia.com.ng/generic-acrylic-tpu-phone-case-for-samsung-galaxy-s24-ultra-5g-275152297.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/2251572/1.jpg?6888
59,"Shipped from abroadGalaxy S24 Ultra Case, Thin Slim Folio Flip Leather Magnetic Closure Case Cover For Samsung Galaxy S24 Ultra₦ 14,400₦ 28,30049%","₦ 14,400",https://www.jumia.com.ng/generic-galaxy-s24-ultra-case-thin-slim-folio-flip-leather-magnetic-closure-case-cover-for-samsung-galaxy-s24-ultra-280750166.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/1057082/1.jpg?1812
60,"Shipped from abroadGalaxy S24 Ultra Case, Thin Slim Folio Flip Leather Magnetic Closure Case Cover For Samsung Galaxy S24 Ultra₦ 10,947₦ 18,50441%","₦ 10,947",https://www.jumia.com.ng/generic-galaxy-s24-ultra-case-thin-slim-folio-flip-leather-magnetic-closure-case-cover-for-samsung-galaxy-s24-ultra-280750157.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/1057082/1.jpg?1813
61,"Shipped from abroadAnti-fall shell for Samsung Galaxy A15 A35 A55 S24 Ultra A 15 35 55 S24Ultra 5G Carbon Fibre Case Multifunction Anti-fall Cover₦ 20,040₦ 25,05020%","₦ 20,040",https://www.jumia.com.ng/generic-anti-fall-shell-for-samsung-galaxy-a15-a35-a55-s24-ultra-a-15-35-55-s24ultra-5g-carbon-fibre-case-multifunction-anti-fall-cover-292139870.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/8931292/1.jpg?0197
62,"Shipped from abroadSamsung Galaxy S24 Ultra S9280 5G Dual Sim 12+256G GRAY₦ 1,552,500₦ 2,998,99048%","₦ 1,552,500",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-s9280-5g-dual-sim-12256g-gray-296552480.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/4255692/1.jpg?2300
63,"Shipped from abroadfor Samsung Galaxy S24 Wallet Case Diamond Cover Stand Leather Case Black₦ 7,056₦ 9,55526%","₦ 7,056",https://www.jumia.com.ng/generic-for-samsung-galaxy-s24-wallet-case-diamond-cover-stand-leather-case-black-280279650.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/6972082/1.jpg?8796
64,"Shipped from abroadCase For Samsung Galaxy S24 Ultra, Smart View Window Flip Stand Cover PU Leather Protective Case For Samsung Galaxy S24 Ultra₦ 14,400₦ 28,30049%","₦ 14,400",https://www.jumia.com.ng/generic-case-for-samsung-galaxy-s24-ultra-smart-view-window-flip-stand-cover-pu-leather-protective-case-for-samsung-galaxy-s24-ultra-280750097.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/0057082/1.jpg?1819
65,"Samsung Galaxy S24 5G - (Onyx Black, 8GB + 128GB, Unlocked)₦ 921,500₦ 1,050,00012%","₦ 921,500",https://www.jumia.com.ng/samsung-galaxy-s24-5g-onyx-black-8gb-128gb-unlocked-318293052.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/0392813/1.jpg?8017
66,"Shipped from abroadFor Samsung Galaxy S24 ultra case luxury flip Stand Clear View Mirror phone case for Samsung S24 + plus s 24 ultra back cover₦ 6,075₦ 10,80044%","₦ 6,075",https://www.jumia.com.ng/generic-for-samsung-galaxy-s24-ultra-case-luxury-flip-stand-clear-view-mirror-phone-case-for-samsung-s24-plus-s-24-ultra-back-cover-339701104.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/1107933/1.jpg?5943
67,"Samsung Galaxy S24 Ultra 5G - 6.8"" (512GB/12GB) 5000mAh - Yellow₦ 2,499,000₦ 2,704,0008%","₦ 2,499,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-5g-6.8-512gb12gb-5000mah-yellow-291832552.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/5238192/1.jpg?1147
68,"Shipped from abroadMagnetic PU leather wallet book flip case for Samsung Galaxy S24 ultra/S24 + Plus / S24 phone bags₦ 7,560₦ 10,80030%","₦ 7,560",https://www.jumia.com.ng/generic-magnetic-pu-leather-wallet-book-flip-case-for-samsung-galaxy-s24-ultras24-plus-s24-phone-bags-312487936.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/9784213/1.jpg?7719
69,"Samsung Galaxy S24 Ultra 6.8'' 12GB RAM  512GB ROM Android 14 5G Dual SIM - Black₦ 2,000,000","₦ 2,000,000",https://www.jumia.com.ng/samsung-galaxy-s24-ultra-6.8-12gb-ram-512gb-rom-android-14-5g-dual-sim-black-303457207.html,N/A,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/2754303/1.jpg?5270
